postcode,long,lat
WV7 3EX,-2.303896,52.649674
CM24 1QW,0.258368,51.888187
TD7 5NY,-2.845902,55.55074
IV31 6SD,-3.307893,57.710344
NG34 8HB,-0.498082,53.035763
EH12 7UR,-3.290084,55.94036
PO1 3NH,-1.1083,50.801119
HA6 3HP,-0.409309,51.619038
LS2 7UA,-1.531023,53.798291999999996
SW1H 9NA,-0.13132,51.500171
S3 7UF,-1.481379,53.376002
PO12 2AB,-1.122372,50.787008
GU11 2JN,-0.755176,51.269702
BS34 8JH,-2.559062,51.502831
SN2 1ET,-1.784755,51.566728
LN5 9NB,-0.530547,53.172599
SW1P 3EE,-0.129022,51.500701
KT15 3LS,-0.493682,51.353567
CR0 2WF,-0.093524,51.376292
E1 8QS,-0.072939,51.514579
AB11 9QA,-2.074565,57.138437
LS2 7UE,-1.531252,53.79823
PO16 9RD,-1.119055,50.848017
B4 6FD,-1.895055,52.482766
BN1 3ED,-0.146575,50.824747
BS1 6EH,-2.583286,51.450202
CB2 8DR,0.129339,52.188669
CF14 3ZA,-3.188577,51.499911
CH41 6DU,-3.009025,53.39438
CR0 1XN,-0.095897,51.375134
EX1 1UG,-3.524792,50.722187
FY4 2FF,-3.024726,53.775994
IP1 1LX,1.148388,52.054865
LS11 9DA,-1.546425,53.789183
M1 3BN,-2.23281,53.477698
ME4 4AF,0.533383,51.397587
NE1 8QF,-1.610589,54.978423
NG2 4LA,-1.139043,52.950139
PL1 1DJ,-4.140894,50.373607
RG1 1AX,-0.969741,51.458406
SO15 1EG,-1.414098,50.909329
SS99 1AA,0.709813,51.542234
SW1P 2HT,-0.132016,51.497943
SA71 5EB,-4.979619,51.633233
CM7 4AZ,0.48969,51.966513
BD98 8AA,-1.780588,53.838393
M3 5BS,-2.252206,53.483519
NE98 1ZZ,-1.581762,55.0028
TF3 4NT,-2.445858,52.680216
HR4 7DD,-2.790484,52.086324
SN6 8LA,-1.637896,51.60539
PO1 3LS,-1.107747,50.802625
M5 3LZ,-2.279673,53.466784
G84 8HL,-4.817544,56.066782
GU11 1AY,-0.76565,51.254364
EH54 6GA,-3.525663,55.880575
PE28 2EA,-0.118981,52.348744
GU16 6RW,-0.69872,51.306442
SN2 1SZ,-1.785952,51.566838
SW1H 0ET,-0.130974,51.498772
PL11 2PD,-4.224943,50.37363
EC3R 6EE,-0.082448,51.508744
SE1 7EH,-0.118905,51.497959
L3 1QY,-2.999301,53.408737
M3 5AQ,-2.252206,53.483519
CW8 2WN,-2.629232,53.230954
RG29 1QT,-0.945207,51.240455
SP4 8QT,-1.808272,51.201645
SW1A 2BQ,-0.126793,51.501637
EH25 9SY,-3.201528,55.863171
GU10 4LH,-0.852167,51.178648
CR0 2EU,-0.096661,51.378528
HU17 7LX,-0.449083,53.878298
SW1A 2HB,-0.125447,51.505644
NE7 7EZ,-1.579134,55.008791
DL7 9NJ,-1.515578,54.291457
TF2 8JT,-2.443437,52.723025
SW1P 4DF,-0.12981,51.495867
SP4 8QY,-1.82124,51.197709
LE13 0HX,-0.905517,52.767047
SN9 6BE,-1.77755,51.292049
PE8 6HB,-0.447164,52.614093
L2 3YL,-2.992684,53.407525
FY5 3WP,-3.018662,53.863137
PO6 3XA,-1.072297,50.839174
BS1 6DQ,-2.587611,51.450855
PO15 7FN,-1.252264,50.877613
SG17 5PR,-0.363148,52.044822
E14 4PX,-0.021688,51.505181
SE1 9HA,-0.095279,51.507928
HG3 1UF,-1.566635,53.9784
CV8 3EN,-1.441631,52.355391
LS7 1HE,-1.542453,53.805491
PL1 2PD,-4.137937,50.365387
PO14 1AS,-1.193956,50.836472
B2 4AD,-1.895696,52.479566
G79 1AA,-4.223076,55.771004
LL65 3NY,-4.53394,53.254255
OX11 0QX,-1.314517,51.574887
OX18 3LX,-1.581655,51.762298
TW9 4DU,-0.279559,51.48111
OX11 0QR,-1.309172,51.577203
BT1 3ET,-5.922625,54.601668
EH3 7UQ,-3.212902,55.951207
G2 4PZ,-4.269973,55.863989
L2 3PQ,-2.990792,53.407702
LS11 0EA,-1.577558,53.762241
M60 9AF,-2.251354,53.482055
NG2 1BD,-1.135601,52.945098
RG1 4TE,-0.961515,51.454305
YO10 4EB,-1.073341,53.945481
PL1 4SG,-4.178336,50.370865
HA4 6NG,-0.409419,51.558046
SW1A 2AX,-0.127261,51.504981
HR2 0JA,-2.875336,51.953432
HP14 4UE,-0.802727,51.681084
YO10 4HD,-1.073689,53.94357
BH20 6JA,-2.24077,50.70167
LS1 4SA,-1.556217,53.797633
TW14 8HA,-0.446406,51.447029
G2 8EX,-4.266048,55.858647
OL9 9XA,-2.169021,53.532068
TR11 4WZ,-5.045095,50.145227
L20 7HS,-2.991666,53.447865
OX11 7ES,-1.251825,51.612332
SW1P 3JR,-0.126134,51.495583
BS1 5AH,-2.603942,51.451616
YO1 7PX,-1.075007,53.960414
EX6 8PE,-3.45379,50.630301
NP10 8XG,-3.027217,51.56632
EX8 5AR,-3.434928,50.664197
KT15 3NB,-0.493682,51.353567
WS14 9PY,-1.775822,52.660293
WC2B 4RD,-0.121443,51.514707
CV1 3BH,-1.524487,52.405882
SW1P 3BT,-0.130039,51.498029
ME4 4UG,0.533215,51.392447
SW1V 2QQ,-0.132463,51.48947
PO15 5RR,-1.247102,50.862626
W1T 7PA,-0.134927,51.522287
EH11 4DX,-3.300885,55.925366
SP11 8HJ,-1.524954,51.207861
E14 4BB,-0.013585,51.504639
B12 8AT,-1.873676,52.451379
E14 5AB,-0.019523,51.504937
RG18 9TP,-1.284179,51.454803
PR2 8AB,-2.682838,53.778001
EC3R 8DY,-0.083145,51.510005
CF14 5ZG,-3.197254,51.527015
BS5 0DA,-2.56759,51.458687
NG1 6LP,-1.153971,52.954759
HG3 2RF,-1.688465,54.008517
L75 1AD,-2.991574,53.404424
L75 2DD,-2.991493,53.452677
SW1P 4DR,-0.129328,51.494636
TN37 7GA,0.55274,50.886484
HP20 1EH,-0.801736,51.822601
LL61 6NT,-4.199378,53.217817
SL4 3DN,-0.616296,51.472826
CR9 3RR,-0.098341,51.377161
EH1 2YT,-3.201478,55.948965
WC1B 3HF,-0.128479,51.518165
BH15 4NQ,-2.025531,50.720369
E14 4PU,-0.022079,51.504532
ME14 2AP,0.527283,51.284256
BS1 6PN,-2.582891,51.450861
IP31 1EE,0.776312,52.335282
PO1 3LT,-1.110006,50.799486
G69 8AE,-4.072467,55.886128
EH12 7AT,-3.271269,55.941238
W1K 5HR,-0.148468,51.513267
SE1 9PY,-0.106906,51.506938
M22 5RA,-2.25844,53.378591
OL1 1LH,-2.113193,53.540313
OL6 6BJ,-2.095028,53.48781
SK14 2LS,-2.078791,53.452443
TR12 7RH,-5.257808,50.081765
NP10 8QQ,-3.029678,51.566685
TW13 7AH,-0.41071,51.441857
M60 9LA,-2.255657,53.481031
SA1 8AN,-3.927186,51.621073
FY4 5ES,-3.000608,53.793635
M2 3AA,-2.242875,53.478008
NE98 1YX,-1.581762,55.0028
TS6 7SA,-1.134286,54.603487
M3 3LU,-2.250491,53.478812
CF14 5YA,-3.197254,51.527015
SG16 6DN,-0.302642,52.008737000000004
CB2 8BF,0.129384,52.188677
BS1 6BG,-2.587611,51.450855
SE1 3QU,-0.084081,51.502873
DT11 7DN,-2.163426,50.857161
SP9 7EA,-1.670107,51.233942
SO22 6NQ,-1.33834,51.090286
BN12 4XL,-0.413773,50.816964
TF2 9RG,-2.434383,52.683504
BS34 8TJ,-2.55627,51.507645
SW1P 4DU,-0.125949,51.492721
SP11 8HT,-1.520533,51.206314
NG2 1BA,-1.135601,52.945098
SO20 8DY,-1.566686,51.152452
B44 8LD,-1.886365,52.540976
PO2 8BY,-1.099833,50.814921
PL6 5WS,-4.126086,50.41295
IP27 0TJ,0.669823,52.458481
M3 2RD,-2.249694,53.482129
SW1E 6HQ,-0.137642,51.499986
CV3 4HX,-1.47934,52.364219
DT11 8RH,-2.125101,50.868295
CW8 2JD,-2.677772,53.229169
PO12 2DL,-1.140616,50.780804
GU11 2LQ,-0.75131,51.268501
DE21 6BF,-1.428134,52.914593000000004
DL9 3LR,-1.724499,54.371759
NE19 1NX,-2.178341,55.247589
NE8 2BE,-1.600986,54.968618
CH5 4HA,-3.048638,53.21385
CH6 5BD,-3.136045,53.248172
LL18 1UB,-3.489385,53.319981
LL29 8PL,-3.732945,53.298413
LL30 2SS,-3.831788,53.324015
LL57 1YA,-4.122422,53.228536
SY20 8EB,-3.851581,52.59074
GU17 9LP,-0.819546,51.318001
EX1 1QA,-3.524639,50.724004
B15 2SQ,-1.932869,52.453827
YO30 2AJ,-1.242462,54.044509
EH11 3XD,-3.27629,55.930826
HG3 2RQ,-1.693574,54.015226
CR0 2AQ,-0.098388,51.379158
DH1 5TR,-1.593051,54.785996
DT4 9TT,-2.48849,50.611892
GL1 1DQ,-2.239601,51.864718
HU2 8JN,-0.350799,53.747797
LE3 5DR,-1.142487,52.633006
NG1 7AU,-1.151119,52.948365
PE1 1QF,-0.236499,52.574902
PR4 1TE,-2.913056,53.744362
SA7 9FQ,-3.912911,51.651584
TF3 4LR,-2.456407,52.677622
B23 6TD,-1.841156,52.523526
CB4 3BQ,0.120787,52.213654
CV1 2HJ,-1.509867,52.404079
DE14 3SN,-1.633298,52.801561
IP1 1TF,1.153444,52.055395
LE1 6DS,-1.130537,52.631327
PE1 1QZ,-0.239488,52.57874
ST1 1RF,-2.175795,53.024787
WR1 3EL,-2.223586,52.195238
WS11 1JR,-2.029887,52.691003
NR1 1QB,1.302414,52.626735
GU11 2DN,-0.757383,51.259627
NE4 7AR,-1.632254,54.960422
CR0 1XG,-0.095897,51.375134
BA22 8HT,-2.64673,51.011797
SE11 5EF,-0.120274,51.490238
OX25 1PP,-1.107154,51.844854
PO1 3HH,-1.095282,50.800686
CV47 2UL,-1.440165,52.161955
SW1H 9EX,-0.135659,51.499404
DE6 5HW,-1.76825,52.892766
CF10 2GS,-3.173154,51.479997
CF31 1LL,-3.578954,51.507507
CF34 9DF,-3.659333,51.608189
CF36 3BL,-3.703303,51.476775
CF37 4SP,-3.339575,51.599038
CF42 6TE,-3.513186,51.664233
CF44 7HU,-3.449312,51.713379
CF47 8AS,-3.382194,51.748554
CF5 1WU,-3.20846,51.482012
CF63 4HA,-3.271268,51.4046
CF72 8AL,-3.384835,51.538132
CF81 8RD,-3.230036,51.691584
CF83 1UA,-3.217301,51.577603
NP12 1YY,-3.195491,51.66868
NP13 1YG,-3.13636,51.732666
NP16 5UL,-2.671911,51.640546
NP20 1JR,-2.995302,51.585424
NP23 6XG,-3.209441,51.785643
NP26 4BR,-2.754474,51.589495
NP4 6XQ,-3.041086,51.704669
NP44 1PL,-3.020502,51.653906
NP7 5EF,-3.0227020000000002,51.821754
SA1 1LS,-3.942442,51.623807
SA15 3TN,-4.162507,51.681828
SA31 1QT,-4.307949,51.858159
SA43 1EF,-4.658399,52.085539
SA72 6EP,-4.940718,51.694258
SA73 3LS,-5.043626,51.715091
DL1 5QE,-1.552695,54.523711
M1 2WD,-2.229079,53.478712
NG1 6HJ,-1.155342,52.952396
S1 2FJ,-1.46951,53.379096
WV2 4AU,-2.127262,52.582073
DL9 3PZ,-1.746611,54.372913
SN13 9NR,-2.185495,51.434396
TN37 7DA,0.556401,50.868433
CB1 3HS,0.159121,52.198787
G848HL,-4.817544,56.066782
CA8 7AT,-2.601887,55.025742
LD3 7RA,-3.365052,51.942217
PO17 6AD,-1.126786,50.859199
SP4 0JQ,-1.700254,51.135111
TN14 7BP,0.151823,51.315035
WC2B 4AN,-0.119728,51.513664
SW1A 2AW,-0.123846,51.506041
IP4 5PD,1.197915,52.056849
PO1 3LU,-1.108823,50.801222
GU16 7HD,-0.744612,51.318066
GU11 1HP,-0.760706,51.247469
GU34 1LH,-0.979235,51.145628
RG21 8ES,-1.089903,51.261542
DL9 3JS,-1.718936,54.372609
NE1 6PB,-1.605141,54.973358
YO41 1LZ,-0.972903,54.0163
CT12 5BS,1.348155,51.349421
KY16 0JX,-2.885514,56.379742
OX25 2LD,-1.124034,51.873419
SN4 8QY,-1.901384,51.540206
MK44 3EQ,-0.423372,52.112315
MK4 4DA,-0.807744,52.013089
KT17 2BG,-0.247449,51.354613
NG2 1AB,-1.153605,52.94681
CO2 9NU,0.893457,51.858655
CV10 0TU,-1.464958,52.553685
MK45 2JQ,-0.52926,52.040089
NW1 4AL,-0.144285,51.5332
CF62 4WA,-3.418298,51.41178
SP4 9AD,-1.734973,51.194551
PO13 9XA,-1.161849,50.808593
EH12 5WN,-3.221954,55.945223
NG2 1AR,-1.164804,52.928631
CV10 0UA,-1.458599,52.555077
PO17 6EJ,-1.101904,50.875655
LS1 2SZ,-1.553787,53.797723
SO21 2RG,-1.32381,51.11334
SO22 5DF,-1.327877,51.063456
MK19 7BH,-0.809708,52.103208
G51 1DH,-4.296526,55.853826
L3 9PP,-2.994722,53.409152
SK17 9JN,-1.917448,53.230808
SW1H 0EU,-0.133373,51.497875
HP3 0NZ,-0.541355,51.724717
G2 8LU,-4.264471,55.857053
FK8 3SX,-4.384103,56.180283
FK8 3UX,-4.375479,56.176324
DT4 8UB,-2.45069,50.605129
SP4 6BY,-1.783938,51.101516
HP14 4XN,-0.796483,51.671624
EC4Y 8JX,-0.106785,51.513689
CT17 9SH,1.302951,51.125485
IP1 2AG,1.143597,52.053536
BT28 3NP,-6.049575,54.522684
NW1 3UH,-0.13929,51.525234
DL9 4EN,-1.709703,54.36885
LE15 7RD,-0.581786,52.745935
BS31 1SX,-2.478008,51.413427
SW1A 2BE,-0.127507,51.506461
SW1P 4PN,-0.125725,51.493967
BT4 3ST,-5.830213,54.602005
GU24 0QQ,-0.668395,51.304851
NE38 8QG,-1.483161,54.904182
IV1 1HG,-4.226554,57.476964
SO21 2QP,-1.34219,51.111669
BH8 8DZ,-1.866181,50.724908
SO16 4HP,-1.450127,50.932138
BS16 1EJ,-2.54182,51.50301
ME1 3QS,0.493503,51.36693
CR9 2BY,-0.098363,51.378385
S3 8NU,-1.46633,53.38701
FY2 0UZ,-3.034437,53.839974
NG9 5HA,-1.249063,52.913147
LE15 7BL,-0.648985,52.729179
SA31 3EZ,-4.327737,51.853506
AB11 9DB,-2.071772,57.138017
EH30 9TN,-3.33614,55.967607
BT8 6TB,-5.909202,54.565829
DL9 3EL,-1.726699,54.376509
DN22 8EU,-0.996118,53.320062
IV2 3XE,-4.202513,57.481879
SW1A 2NH,-0.125721,51.502132
L3 1QP,-2.999316,53.408746
IP7 7RA,0.967761,52.122798
CV5 6UB,-1.552551,52.403248
LE16 7RP,-0.961495,52.495635
CV23 8SZ,-1.242801,52.32752
NE1 2JQ,-1.603827,54.971988
E17 9DW,-0.002162,51.580271
SE18 4BB,0.057532,51.487154
YO32 5SW,-1.041222,54.025933
CH2 4AB,-2.895113,53.22528
TF9 3QE,-2.538599,52.87931
WC2B 6EX,-0.118746,51.515815
PO12 3BY,-1.15989,50.802302
PO12 2AQ,-1.122119,50.788452
SK8 7NY,-2.194685,53.351673
AB10 1JS,-2.101983,57.147311
CF14 5ZN,-3.19659,51.527534
AB25 3UB,-2.105611,57.155869
MK40 1HG,-0.470232,52.139321
LS1 4RA,-1.542259,53.794048
SW1A2BQ,-0.126793,51.501637
WR5 2NP,-2.182554,52.185545
E15 1AW,-0.001419,51.539639
BD98 8XX,-1.779517,53.836791
NW1 3UL,-0.13929,51.525234
L24 1YD,-2.855451,53.33726
M90 3EX,-2.27474,53.363085
TW6 1ND,-0.458347,51.471906
M60 9HL,-2.255657,53.481031
AB54 4SJ,-2.794381,57.467421
SE28 0EB,0.092704,51.496846
BN12 6EA,-0.411081,50.820588
W1D 5BU,-0.130486,51.512793
SW1P 3JH,-0.12588,51.496155
E1 8FA,-0.072095,51.514772
SS1 2AW,0.715028,51.537535
CF10 3NQ,-3.182573,51.488373
CA14 2DD,-3.566634,54.64462
CA3 8DX,-2.933414,54.896912
NE4 7YH,-1.635246,54.961195
RG1 1AF,-0.969301,51.457494
NW1 4AZ,-0.144285,51.5332
TN17 2SL,0.458189,51.076443
LS1 2RP,-1.553987,53.798946
SW9 6EJ,-0.109714,51.479817
SO23 8TS,-1.321148,51.062874
PO2 8ER,-1.097112,50.818371
ME12 4AX,0.855002,51.393814
BN12 4XH,-0.413773,50.816964
CT19 4RH,1.150922,51.094722
BL1 1YA,-2.425822,53.57993
BN12 4SE,-0.413773,50.816964
CV1 2TA,-1.512575,52.403685
G1 1GY,-4.246495,55.860129
PR1 1DH,-2.694918,53.760557
PR1 4AT,-2.690554,53.760834
CA20 1PG,-3.500704,54.419213
B12 8AF,-1.873096,52.456562
B20 3BW,-1.894655,52.514572
B21 9SL,-1.926448,52.501219
B26 1AW,-1.810225,52.461965
B29 6SP,-1.941832,52.44157
B31 2TQ,-1.982715,52.40066
B37 5TH,-1.740321,52.480892
B63 4AH,-2.052964,52.449318
B66 3AD,-1.968981,52.494369
B69 3AD,-2.015867,52.504315
B70 8LG,-1.997377,52.521388
B8 2XX,-1.848478,52.496065
DY1 1JR,-2.087552,52.510549
DY4 8ES,-2.069487,52.529018
DY8 1ES,-2.149122,52.458882
WS1 1SP,-1.978526,52.585897
WS1 1XR,-1.982467,52.586104
WS8 6HL,-1.931039,52.645949
WV1 3AF,-2.125515,52.585374
WV13 1DH,-2.055098,52.585544
WV14 0DB,-2.07979,52.56433
SW1P 3JS,-0.129343,51.499187
L75 1BB,-2.986891,53.448418
LS4 2QB,-1.5921,53.809337
NE63 9YY,-1.564351,55.185435
SW1V 1PN,-0.144116,51.493387
WV10 7PY,-2.112412,52.650185
WV10 7PU,-2.112407,52.650201
LN4 3LH,-0.436269,53.096162
CF24 0AB,-3.165852,51.485042
GU11 2LS,-0.749329,51.269118
CB7 4LS,0.264367,52.400285
CB8 0WJ,0.405218,52.244006
CO10 2EG,0.732639,52.038095
IP11 7AZ,1.351045,51.961396
IP14 1AH,0.997114,52.187167
IP16 4US,1.588727,52.206349
IP24 2DT,0.751505,52.412346
IP28 7EY,0.518934,52.346224
IP33 1TT,0.711013,52.248581
NR2 1BZ,1.290452,52.630405
NR28 9JX,1.385443,52.820624
NR30 1EJ,1.724713,52.609897
NR34 9TR,1.564106,52.455814
PE29 3PB,-0.180741,52.329651
WN1 1YN,-2.629975,53.545106
SS3 9SR,0.80291,51.534649
SN10 5TU,-2.044157,51.284662
HP22 5NF,-0.714802,51.789692
SA99 1BA,-3.945445,51.669997
CV21 2TD,-1.258931,52.37475
NR1 4LU,1.317585,52.637571
IP25 6RL,0.858752,52.552512
NR10 5GB,1.347006,52.759012
AL1 2PS,-0.34244,51.744289
BN26 6TA,0.166504,50.840471
CM2 7GY,0.480449,51.726588
CM23 5NF,0.165966,51.866328
CO6 2DS,0.756133,51.924764
CR0 2TA,-0.10311,51.378938
CT2 0BH,1.123017,51.300867
DA1 4HW,0.178544,51.44941
EN8 8YB,-0.034808,51.692661
GU1 4UT,-0.58042,51.236902
GU14 8AQ,-0.74263,51.30185
HP3 9GF,-0.462234,51.7327
IG11 8TU,0.081084,51.53941
KT22 7SQ,-0.333084,51.298544
LU1 2LT,-0.458618,51.905267
LU7 0PR,-0.706276,51.896561
ME3 7JQ,0.466348,51.426529
MK16 8DS,-0.749005,52.08315
OX25 5PD,-1.297975,51.918327
RH1 3AP,-0.151105,51.264032
RM13 9JA,0.191677,51.516549
RM3 0PH,0.233768,51.592629
SG1 1XT,-0.206908,51.901638
SL1 6JT,-0.646156,51.523432
SS15 6AB,0.42384,51.567741
SS6 7HJ,0.600087,51.589343
TN12 6QH,0.399095,51.203771
TW13 4BY,-0.408782,51.448062
UB10 9NR,-0.449891,51.553779
UB6 8EN,-0.338344,51.534248
WD25 9QG,-0.382503,51.68675
HU17 9JB,-0.424026,53.844776
EH48 2EH,-3.618119,55.888699
G74 5HA,-4.207837,55.771342
M3 2LG,-2.249639,53.482535
LE1 3JD,-1.130604,52.638394
LE1 6TF,-1.128456,52.629757
LE10 0FR,-1.376145,52.535684
LE11 2TX,-1.204946,52.768605
LE16 7AG,-0.920463,52.478564
LE67 3FB,-1.368272,52.725554
NN10 0AF,-0.59675,52.290685
NN11 4FP,-1.158577,52.260025
NN16 8BG,-0.72959,52.400824
NN17 1PH,-0.705443,52.490081000000004
NN8 4NE,-0.699224,52.301748
GL3 1HW,-2.198252,51.890168
ME1 3LU,0.4944,51.365202
SW1H 9AJ,-0.134625,51.500035
BA11 1QZ,-2.310159,51.228024
BH23 1PL,-1.783476,50.738182
BS37 5HZ,-2.431042,51.541217
PO6 3BD,-1.067285,50.841967
RG1 1LZ,-0.971642,51.458378
RG14 5DS,-1.323294,51.398513
SN1 1DQ,-1.785628,51.565733
SN12 8DB,-2.145719,51.380188
SO40 9HP,-1.481262,50.918126
SP11 7EB,-1.619325,51.168776
LL18 3NB,-3.482816,53.323191
DH1 3UW,-1.563412,54.773105
LL57 4FD,-4.187,53.209189
EH55 8PN,-3.582579,55.862894
GU24 0NY,-0.65683,51.310816
BT2 7WF,-5.933815,54.594331
NG2 1BE,-1.135601,52.945098
UB3 5AR,-0.443635,51.481811
SE1 5JX,-0.066077,51.486381
LL55 1EP,-4.273185,53.140962
WD17 1JJ,-0.396545,51.658794
AB11 5RG,-2.096076,57.144369
B2 4QA,-1.898012,52.477662
B60 3GF,-2.051143,52.320413
B97 4RB,-1.945426,52.306324
BB1 1EX,-2.479208,53.746278
BD2 1NH,-1.743508,53.823624
BD21 4HP,-1.901741,53.867943
CB22 4PL,0.164278,52.103081
CV11 4BU,-1.464095,52.526478
CV3 6HF,-1.513746,52.400193
DE1 2RU,-1.46413,52.917269
DE14 1AZ,-1.641099,52.806547
DY10 1QZ,-2.238559,52.384517
EH1 1BB,-3.189547,55.952014
G1 3SL,-4.257582,55.860358
IV1 1LF,-4.223575,57.479541
LE2 0QB,-1.124992,52.631583
LN5 7EW,-0.539721,53.226254
LS1 4DY,-1.546664,53.795134
M1 6FU,-2.241317,53.474254
NN1 1SP,-0.906311,52.2371
NN15 7HT,-0.724655,52.39151
OL1 2TG,-2.16996,53.551679
PE1 1QL,-0.249899,52.574525
S1 2BP,-1.462852,53.377871
S81 7AG,-1.122623,53.311407
